election,race_id,poll_id,question_id,state,start_date,end_date,sample_size,Dem,GOP,URL
2016,2016,2016001,2,Alabama,2016-09-27,2016-09-27,3000,960,1440,http://wkrg.com/2016/09/29/trump-support-slipping-slightly-in-alabama/
2016,2016,2016002,2,Alaska,2016-09-28,2016-10-02,660,277,304,http://www.adn.com/politics/2016/10/08/new-poll-shows-trump-leads-in-presidential-race-in-alaska-but-not-by-much/
2016,2016,2016003,4,Alaska,2016-10-21,2016-10-26,400,188,172,https://web.archive.org/web/20161030021510/http://www.craciunresearch.com/wp-content/uploads/2016/10/Press-Release_Presidential-Election-2016_Alaska-Survey_Craciun-Research-_102916.pdf
2016,2016,2016004,4,Alaska,2016-10-11,2016-10-13,500,180,185,http://midnightsunak.com/2016/10/16/midnight-sun-exclusive-new-poll-shows-trump-clinton-tied-alaska/
2016,2016,2016005,4,Alaska,2016-10-05,2016-10-06,500,170,185,http://midnightsunak.com/2016/10/07/murkowski-polling-data-shows-clinton-3-points-alaska/
2016,2016,2016002,4,Alaska,2016-09-28,2016-10-02,660,155,180,http://www.adn.com/politics/2016/10/08/new-poll-shows-trump-leads-in-presidential-race-in-alaska-but-not-by-much/
2016,2016,2016006,2,Arizona,2016-10-30,2016-11-07,719,295,331,http://www.nbcnews.com/politics/2016-election/polls-trump-ahead-arizona-texas-deadlocked-georgia-n677626
2016,2016,2016007,2,Arizona,2016-10-27,2016-11-01,769,354,392,http://i2.cdn.turner.com/cnn/2016/images/11/02/relaz2.pdf
2016,2016,2016008,2,Arizona,2016-10-06,2016-10-18,1538,584,692,https://web.archive.org/web/20161026000747/http://ipsos-na.com/download/pr.aspx?id=16061
2016,2016,2016009,2,Arizona,2016-09-06,2016-09-08,649,266,273,http://www.nbcnews.com/politics/2016-election/clinton-trump-deadlocked-battleground-states-polls-n646216
2016,2016,2016010,3,Arizona,2016-10-11,2016-10-12,550,236,231,http://us12.campaign-archive2.com/?u=5a280d25318f2afe3f311adb6&id=287ad48d38
2016,2016,2016011,3,Arizona,2016-09-20,2016-09-22,550,209,220,http://us12.campaign-archive2.com/?u=5a280d25318f2afe3f311adb6&id=ff56065af6&e=3783c2dfd6
2016,2016,2016012,4,Arizona,2016-11-04,2016-11-06,392,176,184,https://web.archive.org/web/20161108135928/http://www.insightswest.com/news/clinton-is-ahead-of-trump-as-u-s-presidential-election-approaches/
2016,2016,2016013,4,Arizona,2016-11-01,2016-11-02,550,214,258,https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide_LivePoll_Report_11_3.pdf
2016,2016,2016006,4,Arizona,2016-10-30,2016-11-01,719,288,342,http://www.nbcnews.com/politics/2016-election/polls-trump-ahead-arizona-texas-deadlocked-georgia-n677626
2016,2016,2016007,4,Arizona,2016-10-27,2016-11-01,769,338,377,http://i2.cdn.turner.com/cnn/2016/images/11/02/relaz2.pdf
2016,2016,2016014,4,Arizona,2016-10-29,2016-10-31,2229,1003,981,https://www.scribd.com/document/329707080/Saguaro-Strategies-Arizona-Survey-October-29-31
2016,2016,2016015,4,Arizona,2016-10-29,2016-10-31,700,301,329,http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf
2016,2016,2016016,4,Arizona,2016-10-29,2016-10-30,550,226,248,https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide__LivePoll__Toplines_10_30.pdf
2016,2016,2016017,4,Arizona,2016-10-26,2016-10-28,994,417,437,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6mg2jgp2wr/AZ_Final_20161030.pdf
2016,2016,2016018,4,Arizona,2016-10-26,2016-10-27,550,220,231,https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide_LivePoll_Demographics_10_27.01.pdf
2016,2016,2016019,4,Arizona,2016-10-21,2016-10-24,2385,1145,1097,https://www.scribd.com/document/329155539/Saguaro-Strategies-General-Election-Survey-October-22-24
2016,2016,2016020,4,Arizona,2016-10-21,2016-10-24,401,180,184,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_AZ_102516/
2016,2016,2016021,4,Arizona,2016-10-17,2016-10-18,550,226,226,https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide_LivePoll_Questionnaire_10_18.pdf
2016,2016,2016008,4,Arizona,2016-10-06,2016-10-18,1538,600,677,https://web.archive.org/web/20161026000747/http://ipsos-na.com/download/pr.aspx?id=16061
2016,2016,2016022,4,Arizona,2016-10-10,2016-10-15,713,307,271,http://www.azcentral.com/story/news/politics/elections/2016/10/19/arizona-poll-hillary-clinton-donald-trump/92339110/
2016,2016,2016023,4,Arizona,2016-10-14,2016-10-14,400,156,148,https://web.archive.org/web/20161018052329/http://www.azhighground.com/blog/post/latest-poll-shows-arizona-is-officially-a-battleground-state
2016,2016,2016024,4,Arizona,2016-10-02,2016-10-04,600,264,252,http://media.wix.com/ugd/3bebb2_7af2e664bfad4690bfb4a994b0f0836c.pdf
2016,2016,2016025,4,Arizona,2016-09-28,2016-09-30,718,302,302,http://email.connectstrategic.com/t/j-5C5134BA69C80539
2016,2016,2016026,4,Arizona,2016-09-12,2016-09-14,484,198,223,https://web.archive.org/web/20160930112543/http://www.insightswest.com/news/trump-leads-in-arizona-and-nevada-clinton-in-california-and-washington/
2016,2016,2016009,4,Arizona,2016-09-06,2016-09-08,649,247,260,http://www.nbcnews.com/politics/2016-election/clinton-trump-deadlocked-battleground-states-polls-n646216
2016,2016,2016027,2,Arkansas,2016-10-18,2016-10-25,800,288,472,https://fulbright.uark.edu/departments/political-science/partners/arkpoll/2016/Arkansas-Poll-Release-2016.pdf
2016,2016,2016028,4,Arkansas,2016-10-21,2016-10-21,463,153,259,http://talkbusiness.net/2016/10/trump-boozman-maintain-big-leads-in-arkansas/
2016,2016,2016029,4,Arkansas,2016-09-15,2016-09-17,831,283,457,http://talkbusiness.net/2016/09/poll-donald-trump-extends-lead-over-hillary-clinton-in-arkansas/
2016,2016,2016030,4,Arkansas,2016-09-09,2016-09-13,600,174,342,http://media.wix.com/ugd/3bebb2_b53ca6b673c14cdab9d68832bd7e74cb.pdf
2016,2016,2016031,2,California,2016-10-22,2016-10-30,1365,792,437,https://gqrr.app.box.com/s/e43t1oo48vr9kfrz5t1fhl3qbfsoz39v
2016,2016,2016032,2,California,2016-09-01,2016-09-08,4212,2443,1390,http://www.latimes.com/politics/la-na-pol-california-presidential-poll-20160912-snap-story.html
2016,2016,2016012,4,California,2016-11-04,2016-11-06,401,233,140,https://web.archive.org/web/20161108135928/http://www.insightswest.com/news/clinton-is-ahead-of-trump-as-u-s-presidential-election-approaches/
2016,2016,2016033,4,California,2016-10-28,2016-10-31,747,418,261,https://web.archive.org/web/20161104050045/https://cbssanfran.files.wordpress.com/2016/11/survey_usa_president_senate_110116.pdf
2016,2016,2016031,4,California,2016-10-22,2016-10-30,1365,737,410,https://gqrr.app.box.com/s/e43t1oo48vr9kfrz5t1fhl3qbfsoz39v
2016,2016,2016034,4,California,2016-10-25,2016-10-31,1498,794,494,http://www.sacbee.com/news/politics-government/capitol-alert/article112168782.html
2016,2016,2016035,4,California,2016-10-14,2016-10-23,1704,920,477,http://www.ppic.org/content/pubs/survey/S_1016MBS.pdf
2016,2016,2016036,4,California,2016-10-13,2016-10-15,725,406,218,http://www.surveyusa.com/client/PollReport.aspx?g=2fc82f11-ee2e-4d25-b88d-805a1a9a3ae8
2016,2016,2016037,4,California,2016-10-04,2016-10-14,1250,675,375,http://www.hoover.org/sites/default/files/hoover_gsp_november_2016_full_results.pdf
2016,2016,2016038,4,California,2016-10-07,2016-10-13,622,379,156,https://web.archive.org/web/20161024013023/http://www.csus.edu/isr/calspeaks/surveys/october%202016%20election%20topline.pdf
2016,2016,2016039,4,California,2016-09-27,2016-09-28,732,432,242,https://web.archive.org/web/20161014081410/https://cbssanfran.files.wordpress.com/2016/09/survey_usa_president_senate_092916.pdf
2016,2016,2016040,4,California,2016-09-09,2016-09-18,1055,496,327,http://www.ppic.org/content/pubs/survey/S_916MBS.pdf
2016,2016,2016026,4,California,2016-09-12,2016-09-14,515,319,175,https://web.archive.org/web/20160930112543/http://www.insightswest.com/news/trump-leads-in-arizona-and-nevada-clinton-in-california-and-washington/
2016,2016,2016041,4,California,2016-09-07,2016-09-13,1426,713,471,https://web.archive.org/web/20160923045438/http://www.field.com/fieldpollonline/subscribers/Rls2545.pdf
2016,2016,2016042,4,California,2016-09-08,2016-09-11,678,386,217,http://www.surveyusa.com/client/PollReport.aspx?g=be4ba04e-e65c-4fbc-9d1c-bf87874ec85d
2016,2016,2016032,4,California,2016-09-01,2016-09-08,4212,2064,1221,http://www.latimes.com/politics/la-na-pol-california-presidential-poll-20160912-snap-story.html
2016,2016,2016043,2,Colorado,2016-11-03,2016-11-04,704,352,317,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_COMIVA_110416.pdf
2016,2016,2016044,2,Colorado,2016-10-29,2016-10-31,550,231,226,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016045,2,Colorado,2016-10-10,2016-10-16,685,349,274,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016046,2,Colorado,2016-09-27,2016-09-28,694,354,305,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf
2016,2016,2016047,2,Colorado,2016-09-20,2016-09-25,784,384,368,http://i2.cdn.turner.com/cnn/2016/images/09/26/relco1.pdf
2016,2016,2016048,2,Colorado,2016-09-13,2016-09-21,644,303,303,https://web.archive.org/web/20160923112443/https://www.qu.edu/images/polling/ps/ps09222016_sp72mk.pdf
2016,2016,2016049,2,Colorado,2016-09-14,2016-09-18,540,238,189,http://www.coloradomesa.edu/social-research-center/documents/CMU-RMPBS-Poll_FINAL%209-22-16.pdf
2016,2016,2016050,3,Colorado,2016-11-01,2016-11-02,1863,782,764,http://big.assets.huffingtonpost.com/ABC_CO_STATEWIDE110416.pdf
2016,2016,2016051,3,Colorado,2016-10-23,2016-10-30,952,428,419,http://www.realclearpolitics.com/docs/2016/Remington_Research_Colorado_October_31_2016.pdf
2016,2016,2016052,3,Colorado,2016-10-20,2016-10-22,1581,711,680,http://big.assets.huffingtonpost.com/COSTATEWIDE.pdf
2016,2016,2016053,4,Colorado,2016-10-31,2016-11-03,1150,518,506,http://www.realclearpolitics.com/docs/2016/Trafalgar_Colorado_November_2016.pdf
2016,2016,2016054,4,Colorado,2016-11-01,2016-11-02,500,220,190,http://magellanstrategies.com/wp-content/uploads/2016/11/Magellan-Strategies-Colorado-US-President-Survey-Summary-110316.pdf
2016,2016,2016044,4,Colorado,2016-10-29,2016-10-31,550,214,214,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016015,4,Colorado,2016-10-28,2016-10-31,750,330,308,http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf
2016,2016,2016045,4,Colorado,2016-10-10,2016-10-16,685,308,253,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016055,4,Colorado,2016-09-29,2016-10-02,400,196,152,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CO_100316/
2016,2016,2016056,4,Colorado,2016-09-27,2016-09-29,602,265,199,http://big.assets.huffingtonpost.com/Keating-Colorado-2016-09-29.pdf
2016,2016,2016046,4,Colorado,2016-09-27,2016-09-28,694,319,278,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf
2016,2016,2016047,4,Colorado,2016-09-20,2016-09-25,784,321,329,http://i2.cdn.turner.com/cnn/2016/images/09/26/relco1.pdf
2016,2016,2016057,4,Colorado,2016-09-21,2016-09-23,991,396,386,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ehkbsotw61/CO_ForRelease_20160925.pdf
2016,2016,2016048,4,Colorado,2016-09-13,2016-09-21,644,283,270,https://web.archive.org/web/20160923112443/https://www.qu.edu/images/polling/ps/ps09222016_sp72mk.pdf
2016,2016,2016049,4,Colorado,2016-09-14,2016-09-18,540,221,184,http://www.coloradomesa.edu/social-research-center/documents/CMU-RMPBS-Poll_FINAL%209-22-16.pdf
2016,2016,2016030,4,Colorado,2019-09-09,2016-09-13,600,228,252,http://media.wix.com/ugd/3bebb2_b53ca6b673c14cdab9d68832bd7e74cb.pdf
2016,2016,2016043,5,Colorado,2016-11-03,2016-11-04,704,338,303,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_COMIVA_110416.pdf
2016,2016,2016058,5,Colorado,2016-11-02,2016-11-03,605,260,230,http://keatingresearch.com/wp-content/uploads/2016/11/2016Nov4Poll.pdf
2016,2016,2016059,5,Colorado,2016-10-26,2016-10-28,997,419,389,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f4ybwd5qg4/CO_Final_20161030.pdf
2016,2016,2016060,4,Connecticut,2016-09-02,2016-09-05,1000,500,350,https://www.peoplespunditdaily.com/polls/2016/09/07/trump-threatens-new-jersey-rhode-island-clinton-leads-new-england-states/
2016,2016,2016061,4,Delaware,2016-09-16,2016-09-28,762,389,229,https://www.cpc.udel.edu/content-sub-site/Documents/UD%20CPC%20DE%20poll%20Oct%203%20release%20final.pdf
2016,2016,2016901,2,Florida,2016-11-03,2016-11-06,884,407,407,https://poll.qu.edu/images/polling/ps/ps11072016.pdf/
2016,2016,2016902,2,Florida,2016-10-27,2016-11-01,773,386,379,http://i2.cdn.turner.com/cnn/2016/images/11/02/relfl3.pdf
2016,2016,2016903,2,Florida,2016-10-27,2016-11-01,626,294,282,https://poll.qu.edu/images/polling/ps/ps11022016_Sbyf37m.pdf/
2016,2016,2016904,2,Florida,2016-10-31,2016-10-31,1995,1017,978,http://www.realclearpolitics.com/docs/2016/Gravis_FL_November_3rd_2016.pdf
2016,2016,2016905,2,Florida,2016-10-25,2016-10-27,814,366,391,https://www.siena.edu/assets/files/news/FLUpshot1016_Crosstabs_245.pdf
2016,2016,2016906,2,Florida,2016-10-25,2016-10-26,779,358,358,https://scribd.com/document/329400532/NBC-News-WSJ-Marist-Florida-Poll
2016,2016,2016907,2,Florida,2016-10-20,2016-10-25,836,385,368,http://www.news4jax.com/news/elections/unf-poll-clinton-leads-trump-in-four-way-race
2016,2016,2016908,2,Florida,2016-10-21,2016-10-24,953,429,438,https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rLiMdBxU.ddw/v0
2016,2016,2016909,2,Florida,2016-10-10,2016-10-16,660,323,297,https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016910,2,Florida,2016-10-12,2016-10-13,985,483,433,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_104161.pdf
2016,2016,2016911,2,Florida,2016-10-05,2016-10-12,1532,643,613,https://web.archive.org/web/20161026001524/http://ipsos-na.com/download/pr.aspx?id=16060
2016,2016,2016912,2,Florida,2016-10-03,2016-10-05,700,322,308,http://www.nbcnews.com/storyline/2016-presidential-debates/polls-clinton-ahead-florida-pennsylvania-n662076
2016,2016,2016913,2,Florida,2016-09-27,2016-10-04,696,327,278,http://www.unf.edu/coas/porl/2016_Florida_Fall_Statewide_Presidential_Poll.aspx
2016,2016,2016914,2,Florida,2016-09-27,2016-10-02,545,267,240,https://www.qu.edu/images/polling/ps/ps10032016_S27kmrd.pdf
2016,2016,2016915,2,Florida,2016-09-27,2016-09-28,826,396,372,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf
2016,2016,2016916,2,Florida,2016-09-15,2016-09-20,617,278,259,http://www.flchamber.com/new-florida-chamber-of-commerce-statewide-poll-shows-presidential-race-too-close-to-call-in-florida/
2016,2016,2016917,2,Florida,2016-09-10,2016-09-14,867,373,373,https://web.archive.org/web/20160930112839/https://www.siena.edu/assets/files/news/FLUpshot0916_159_Crosstabs.pdf
2016,2016,2016918,2,Florida,2016-09-07,2016-09-12,788,362,394,http://i2.cdn.turner.com/cnn/2016/images/09/14/floridapoll.pdf
2016,2016,2016919,2,Florida,2016-09-04,2016-09-06,744,350,342,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_90716.pdf
2016,2016,2016920,3,Florida,2016-11-01,2016-11-02,2352,1058,1129,http://big.assets.huffingtonpost.com/ABC_FL_STATEWIDE110416.pdf
2016,2016,2016921,3,Florida,2016-10-23,2016-10-30,989,435,475,http://www.realclearpolitics.com/docs/2016/Remington_Research_Florida_October_31_2016.pdf
2016,2016,2016922,3,Florida,2016-10-20,2016-10-22,1646,757,757,http://big.assets.huffingtonpost.com/FLSTATEWIDE.pdf
2016,2016,2016916,3,Florida,2016-09-15,2016-09-20,617,265,253,http://www.flchamber.com/new-florida-chamber-of-commerce-statewide-poll-shows-presidential-race-too-close-to-call-in-florida/
2016,2016,2016923,4,Florida,2016-11-06,2016-11-06,1100,506,550,https://drive.google.com/file/d/0B4lhKxf9pMitUTc5eVFiWERJRFE/view
2016,2016,2016901,4,Florida,2016-11-03,2016-11-06,884,407,398,https://poll.qu.edu/images/polling/ps/ps11072016.pdf/
2016,2016,2016924,4,Florida,2016-11-02,2016-11-04,1188,535,535,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mwbtap4dgs/FL_Prelim_20161106.pdf
2016,2016,2016925,4,Florida,2016-11-01,2016-11-02,603,295,271,http://opinionsavvy.com/wp-content/uploads/2016/11/OS-FL-General-11.3.16.pdf
2016,2016,2016902,4,Florida,2016-10-27,2016-11-01,773,379,363,http://i2.cdn.turner.com/cnn/2016/images/11/02/relfl3.pdf
2016,2016,2016903,4,Florida,2016-10-27,2016-11-01,626,288,282,https://poll.qu.edu/images/polling/ps/ps11022016_Sbyf37m.pdf/
2016,2016,2016904,4,Florida,2016-10-31,2016-10-31,1995,978,918,http://www.realclearpolitics.com/docs/2016/Gravis_FL_November_3rd_2016.pdf
2016,2016,2016926,4,Florida,2016-10-27,2016-10-31,1150,518,564,https://drive.google.com/file/d/0B4lhKxf9pMitbll0NGxMTHFuc0U/view
2016,2016,2016927,4,Florida,2016-10-25,2016-10-30,718,345,287,https://www.scribd.com/document/329698329/TargetSmart-William-Mary-Florida-Poll-of-Early-and-Likely-Voters
2016,2016,2016928,4,Florida,2016-10-26,2016-10-27,500,230,225,http://media.wix.com/ugd/3bebb2_136cb97bafca4b36838f08d63a5d1a0c.pdf
2016,2016,2016905,4,Florida,2016-10-25,2016-10-27,814,342,374,https://www.siena.edu/assets/files/news/FLUpshot1016_Crosstabs_245.pdf
2016,2016,2016906,4,Florida,2016-10-25,2016-10-26,779,351,343,https://scribd.com/document/329400532/NBC-News-WSJ-Marist-Florida-Poll
2016,2016,2016929,4,Florida,2016-10-22,2016-10-26,1028,514,380,http://polls.saintleo.edu/wp-content/uploads/2016/10/SLU-Polling-Institute-October-2016-Florida-Candidate-Races-Report.pdf
2016,2016,2016907,4,Florida,2016-10-20,2016-10-25,836,359,326,http://www.news4jax.com/news/elections/unf-poll-clinton-leads-trump-in-four-way-race
2016,2016,2016908,4,Florida,2016-10-21,2016-10-24,953,410,429,https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rLiMdBxU.ddw/v0
2016,2016,2016930,4,Florida,2016-10-20,2016-10-24,1251,600,563,http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2016/10/25/florida_decides_polls_presidential_race.html
2016,2016,2016931,4,Florida,2016-10-21,2016-10-23,500,230,215,http://www.fau.edu/newsdesk/articles/trump-closing-to-within-three-points-of-clinton-in-florida.php
2016,2016,2016932,4,Florida,2016-10-20,2016-10-21,1042,479,448,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tczhqlhzzs/FL_Final_20161023.pdf
2016,2016,2016933,4,Florida,2016-10-20,2016-10-20,538,264,242,http://opinionsavvy.com/wp-content/uploads/2016/10/OS-FL-General-10.21.16.pdf
2016,2016,2016934,4,Florida,2016-10-16,2016-10-19,507,233,213,http://www.flchamber.com/new-florida-chamber-of-commerce-statewide-poll-shows-presidential-race-leaning-toward-hillary-clinton-in-florida/
2016,2016,2016909,4,Florida,2016-10-10,2016-10-16,660,317,290,https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016910,4,Florida,2016-10-12,2016-10-13,985,453,414,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_104161.pdf
